POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,RATIO
Owner,0,1,3,BHK,1652.892562,1,1,"Hosur Road,Bangalore",12.752264,77.45273900000000,130.0,12.7145581692308
Owner,0,1,1,BHK,661.0729723,1,1,"Balagere,Bangalore",12.936870000000000,77.720248,52.0,12.712941775
Dealer,0,1,2,BHK,610.0660905,1,1,"Koyambedu,Chennai",13.069866000000000,80.19842300000000,48.0,12.70971021875
Dealer,0,0,3,BHK,1906.2142580000000,1,1,"Sector-70 Mohali,Mohali",30.697795000000000,76.714722,150.0,12.7080950533333
Dealer,0,0,3,BHK,1778.9072430000000,1,1,"Whitefield,Bangalore",12.9958935,77.761394,140.0,12.7064803071429
Dealer,0,0,2,BHK,1079.913607,1,1,"New Town,Kolkata",22.5922,88.484911,85.0,12.7048659647059
Dealer,0,0,3,BHK,1524.003048,1,1,"Lakshminarayana Pura,Bangalore",12.96991,77.59796,120.0,12.7000254
Dealer,0,0,1,BHK,635.00127,1,1,"Sector 18 Kamothe,Lalitpur",28.568846,77.324966,50.0,12.7000254
Dealer,0,0,2,BHK,1000.0,1,1,"Sector 23 Ulwe,Lalitpur",28.509982,77.05185,79.0,12.7
Owner,0,0,3,BHK,800.0,1,1,"Kalavad Road,Rajkot",22.290385,70.781479,63.0,12.7
Dealer,0,1,4,BHK,2412.698413,1,1,"Manyata Tech Park,Bangalore",21.204896000000000,81.18395600000000,190.0,12.6984127
Dealer,0,0,3,BHK,2666.328085,1,1,"Iblur Village,Bangalore",12.91668,77.59196,210.0,12.6968004047619
Dealer,0,0,2,BHK,1244.128475,1,1,"Candolim,Goa",15.5181,73.7626,98.0,12.6951885204082
Dealer,0,0,2,BHK,990.0990099000000,1,1,"Sector 21 Ulwe,Mumbai",18.973908000000000,73.02510600000000,78.0,12.69357705
Dealer,0,0,2,BHK,990.0990099000000,1,1,"Ramdev Park,Lalitpur",24.690280000000000,78.41889,78.0,12.69357705
Dealer,0,0,1,BHK,660.0660066,1,1,"Sector-34B Kharghar,Maharashtra",19.038205000000000,73.06612,52.0,12.69357705
Dealer,0,0,4,BHK,2919.152177,1,1,"Hosakerehalli,Bangalore",12.96991,77.59796,230.0,12.6919659869565
Dealer,0,0,3,BHK,1776.649746,1,1,"Garudachar Palya,Bangalore",12.928575,77.58572100000000,140.0,12.6903553285714
Owner,0,0,3,BHK,1776.649746,1,1,"Kaikondrahalli,Bangalore",12.9143,77.6764,140.0,12.6903553285714
Dealer,0,0,2,BHK,1015.099607,1,1,"Sector 21 Ulwe,Mumbai",18.973908000000000,73.02510600000000,80.0,12.6887450875
Dealer,1,1,2,BHK,850.0380614000000,0,0,"Mira Road,Lalitpur",19.283359,72.864964,67.0,12.6871352447761
Dealer,1,1,2,BHK,850.0380614000000,0,0,"Mira Road,Mumbai",19.283359,72.864964,67.0,12.6871352447761
Dealer,0,0,2,BHK,850.0380614000000,1,1,"Saidapet,Chennai",13.019638,80.22798900000000,67.0,12.6871352447761
Dealer,1,1,2,BHK,1091.093631,0,1,"Panvel,Mumbai",18.966114,73.148278,86.0,12.687135244186
Owner,0,0,3,BHK,1775.7483510000000,1,1,"Whitefield,Bangalore",12.9958935,77.761394,140.0,12.6839167928571
Dealer,1,1,2,BHK,1040.081177,0,1,"Baner,Pune",18.558319,73.77588,82.0,12.6839167926829
Dealer,0,1,2,BHK,1116.0431200000000,1,1,"Ulwe,Mumbai",18.973908000000000,73.02510600000000,88.0,12.6823081818182
Dealer,0,0,1,BHK,709.9391481,1,1,"Mira Road East,Mumbai",19.2836,72.8675,56.0,12.6774847875
Dealer,1,1,2,BHK,1064.9087220000000,0,1,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,84.0,12.6774847857143
Owner,0,0,1,BHK,589.4283179000000,1,1,"Virugambakkam,Chennai",13.0463,80.1913,46.5,12.6758778043011
Dealer,0,0,1,BHK,697.0849176,1,1,"Kothrud,Pune",18.5101,73.8141,55.0,12.6742712290909
Owner,1,1,3,BHK,1773.723553,0,1,"Hoodi,Bangalore",12.989437000000000,77.71780600000000,140.0,12.66945395
Dealer,0,0,3,BHK,1900.17735,1,1,"Sector 49 D,Chandigarh",30.692243000000000,76.750614,150.0,12.667849
Dealer,0,0,2,BHK,1266.7849,1,1,"Whitefield,Bangalore",12.9958935,77.761394,100.0,12.667849
Owner,0,0,2,BHK,760.0709400000000,1,1,"Tilakwadi,Belgaum",15.866670000000000,74.5,60.0,12.667849
Dealer,1,1,2,BHK,687.8642007,0,0,"Marunji,Pune",18.608399,73.701287,54.3,12.667849
Dealer,0,0,1,BHK,665.0620725,1,1,"Mira Road,Lalitpur",19.283359,72.864964,52.5,12.667849
Dealer,0,0,1,BHK,570.0532050000000,1,1,"Sus,Pune",18.539812,73.737678,45.0,12.667849
Dealer,1,1,2,BHK,950.0886749,0,1,"Ghodbunder Road,Maharashtra",18.96,72.82,75.0,12.6678489986667
Dealer,0,0,2,BHK,950.0886749,1,1,"Kamothe,Mumbai",19.0168,73.09646,75.0,12.6678489986667
Dealer,0,1,2,BHK,950.0886749,1,1,"Mira Road East,Lalitpur",19.2836,72.8675,75.0,12.6678489986667
Dealer,1,1,1,BHK,505.38315390000000,0,0,"Ambalipura,Bangalore",12.915026,77.668562,39.9,12.6662444586466
Dealer,0,0,2,BHK,1165.14691,1,1,"Sector 5 Ulwe,Maharashtra",19.148338,72.995687,92.0,12.664640326087
Owner,0,1,3,BHK,1773.0496450000000,1,1,"Sarjapur Road,Bangalore",12.86,77.786,140.0,12.6646403214286
Dealer,0,0,3,BHK,2026.085855,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,160.0,12.66303659375
Owner,0,0,2,BHK,633.0716637,1,1,"Pande Layout,Nagpur",21.15389,79.08306,50.0,12.661433274
Dealer,0,1,4,BHK,3164.556962,1,0,"Sector-50 Noida,Noida",28.5679,77.3679,250.0,12.658227848
Dealer,0,0,3,BHK,1898.734177,1,1,"Sector-44A Chandigarh,Chandigarh",30.715967,76.755347,150.0,12.6582278466667
Dealer,1,1,2,BHK,1392.4050630000000,0,0,"Ambalipura,Bangalore",12.915026,77.668562,110.0,12.6582278454545
Dealer,0,0,3,BHK,1898.493862,1,1,"Sarjapur Road,Bangalore",12.86,77.786,150.0,12.6566257466667
Dealer,0,0,2,BHK,810.0240476,1,1,"Mira Road East,Lalitpur",19.2836,72.8675,64.0,12.65662574375
Dealer,0,1,3,BHK,1771.927604,1,1,"Balewadi Phata,Pune",18.097689000000000,74.735239,140.0,12.6566257428571
Dealer,0,0,2,BHK,1240.0354300000000,1,1,"Sector 35I Kharghar,Lalitpur",24.690280000000000,78.41889,98.0,12.653422755102
Dealer,0,0,1,BHK,620.0177148000000,1,1,"Sector 23 Ulwe,Maharashtra",18.663883,73.767663,49.0,12.6534227510204
Dealer,0,0,2,BHK,1075.132811,1,1,"Sector-63 Chandigarh,Chandigarh",30.73528,76.79111,85.0,12.6486213058824
Dealer,0,0,3,BHK,2149.993676,1,1,"Sector-104 Noida,Noida",28.537227,77.370417,170.0,12.6470216235294
Dealer,0,0,2,BHK,1100.012644,1,1,"Bhusari Colony,Pune",18.51065,73.789259,87.0,12.6438234942529
Dealer,0,0,2,BHK,1125.015801,1,1,"Bevarly Park,Lalitpur",24.690280000000000,78.41889,89.0,12.6406269775281
Dealer,0,1,4,BHK,2401.719125,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,190.0,12.6406269736842
Dealer,0,0,3,BHK,1263.902932,1,1,"E M Bypass,Kolkata",22.54111,88.33778000000000,100.0,12.63902932
Dealer,0,0,2,BHK,1150.0063190000000,1,1,"Prince Anwar Shah Rd.,Kolkata",22.56972,88.36972,91.0,12.6374320769231
Dealer,0,0,2,BHK,1251.105775,1,1,"Sector 21 Kamothe,Mumbai",19.0168,73.09646,99.0,12.6374320707071
Dealer,0,0,2,BHK,1200.1010610000000,1,1,"Sector 35I Kharghar,Maharashtra",18.96,72.82,95.0,12.6326427473684
Dealer,0,0,2,BHK,1200.1010610000000,1,1,"7th Phase JP Nagar,Bangalore",35.0,136.0,95.0,12.6326427473684
Dealer,0,0,2,BHK,1200.1010610000000,1,1,"Sector-9 Ulwe,Lalitpur",28.716907,77.12469900000000,95.0,12.6326427473684
Dealer,0,0,2,BHK,1200.1010610000000,1,1,"Pashan,Pune",18.5442,73.7948,95.0,12.6326427473684
Dealer,0,0,2,BHK,1200.1010610000000,1,1,"Sector 35I Kharghar,Lalitpur",24.690280000000000,78.41889,95.0,12.6326427473684
Dealer,0,0,2,BHK,1200.1010610000000,1,1,"Sector 5 Ulwe,Mumbai",19.148338,72.995687,95.0,12.6326427473684
Builder,1,1,2,BHK,716.1803714,0,0,"Rahatani,Pune",18.602428,73.787111,56.7,12.6310471146384
Owner,0,1,3,BHK,1894.1785580000000,1,1,"KR Puram,Bangalore",13.010349,77.712151,150.0,12.6278570533333
Dealer,0,0,1,BHK,745.0435661,1,1,"Kharghar Sector 35,Lalitpur",28.469063000000000,77.308984,59.0,12.6278570525424
Dealer,0,0,2,BHK,1010.10101,1,1,"Sector 22 Kamothe,Mumbai",19.0168,73.09646,80.0,12.626262625
Dealer,0,1,4,BHK,3282.413837,1,1,"Sector-72 Gurgaon,Gurgaon",28.408159,77.033434,260.0,12.6246686038462
Dealer,0,0,3,BHK,1136.076748,1,1,"Acropolis Malls,Kolkata",22.514823,88.393235,90.0,12.6230749777778
Dealer,0,0,3,BHK,1767.007447,1,1,"Whitefield,Bangalore",12.9958935,77.761394,140.0,12.6214817642857
Owner,0,0,3,BHK,1892.9833420000000,1,1,"Sungam,Coimbatore",11.0,76.96667,150.0,12.6198889466667
Owner,0,0,2,BHK,1261.9888940000000,1,1,"Pallavaram,Chennai",12.968,80.1502,100.0,12.61988894
Dealer,0,0,4,BHK,3533.123028,1,1,"Iblur Village,Bangalore",12.91668,77.59196,280.0,12.6182965285714
Dealer,0,1,3,BHK,1640.1715870000000,1,1,"Thanisandra,Bangalore",13.055985,77.622157,130.0,12.6167045153846
Dealer,0,0,3,BHK,1085.0365880000000,1,1,"Nigdi,Pune",18.649985,73.76243000000000,86.0,12.6167045116279
Dealer,0,0,2,BHK,1387.312398,1,1,"Sector 18 Kharghar,Mumbai",19.047207,73.080342,110.0,12.6119308909091
Dealer,0,0,2,BHK,1135.0737800000000,1,1,"Ulwe,Maharashtra",18.973908000000000,73.02510600000000,90.0,12.6119308888889
Dealer,0,0,3,BHK,1512.287335,1,1,"Valasaravakkam,Chennai",13.04394,80.17251,120.0,12.6023944583333
Dealer,0,0,1,BHK,630.0403226,1,1,"Sai Nagar,Mumbai",19.147239000000000,72.909927,50.0,12.600806452
Dealer,0,0,1,BHK,693.0443548,1,1,"Panvel,Maharashtra",18.966114,73.148278,55.0,12.6008064509091
Dealer,0,0,1,BHK,693.0443548,1,1,"Panvel,Lalitpur",18.966114,73.148278,55.0,12.6008064509091
Owner,0,0,1,BHK,378.0241935,1,1,"Vasundhara,Ghaziabad",28.659980000000000,77.37027900000000,30.0,12.60080645
Dealer,0,0,2,BHK,1250.0,1,1,"Sector 20 Kharghar,Lalitpur",19.049214000000000,73.072916,99.0,12.6
Owner,0,0,2,BHK,251.984377,1,1,"Sanjay Nagar,Ghaziabad",28.695519,77.45466400000000,20.0,12.59921885
Owner,0,0,4,BHK,944.9414136,1,1,"mrinal residency,Bhopal",23.273626,77.452967,75.0,12.599218848
Dealer,0,1,3,BHK,1888.9308650000000,1,1,"Binny Pete,Bangalore",12.96991,77.59796,150.0,12.5928724333333
Dealer,0,0,3,BHK,1511.144692,1,1,"Sanewadi,Pune",18.089811000000000,74.276733,120.0,12.5928724333333
Dealer,0,1,1,BHK,680.0151114,1,1,"Sector-16 Ulwe,Maharashtra",19.076466,72.999804,54.0,12.5928724333333
Dealer,0,1,1,BHK,690.0025183000000,1,1,"Mira Road East,Lalitpur",19.2836,72.8675,54.8,12.591286830292
Dealer,0,0,3,BHK,1385.041551,1,1,"Mira Bhayandar,Maharashtra",19.30405,72.813559,110.0,12.5912868272727
Dealer,0,0,2,BHK,1070.124638,1,1,"Hadapsar,Pune",18.49667,73.94167,85.0,12.5897016235294
Dealer,0,0,2,BHK,1069.9899300000000,1,1,"Sector-35D Kharghar,Maharashtra",19.038205000000000,73.06612,85.0,12.5881168235294
Dealer,0,0,4,BHK,3775.4845210000000,1,1,"Sector-128 Noida,Noida",28.522931,77.357078,300.0,12.5849484033333
Dealer,0,1,1,BHK,585.0528435,1,1,"Shilphata,Maharashtra",18.798889000000000,73.323278,46.5,12.5817815806452
Dealer,0,0,4,BHK,3774.534474,1,1,"Kadavanthara,Kochi",9.967,76.2998,300.0,12.58178158
Owner,0,0,3,BHK,1760.1206940000000,1,1,"BTM Layout,Bangalore",12.96991,77.59796,140.0,12.5722906714286
Dealer,0,1,1,BHK,660.0452602000000,1,1,"Mira Road,Maharashtra",19.283359,72.864964,52.5,12.5722906704762
Dealer,0,0,5,BHK,4399.748586,1,1,"Charmwood Village,Faridabad",28.494181,77.290609,350.0,12.5707102457143
Owner,0,0,2,BHK,879.9497172,1,1,"Mogappair East,Chennai",13.080193,80.183705,70.0,12.5707102457143
Dealer,1,1,2,BHK,647.2288551,0,0,"Mihan,Nagpur",21.15389,79.08306,51.5,12.567550584466
Dealer,0,1,2,BHK,1005.025126,1,1,"New Panvel,Mumbai",18.966114,73.148278,80.0,12.562814075
Dealer,0,0,3,BHK,2010.0502510000000,1,1,"Cox Town,Bangalore",12.994454,77.624945,160.0,12.56281406875
Dealer,1,1,2,BHK,646.9036553,0,0,"Mihan,Nagpur",21.15389,79.08306,51.5,12.5612360252427
Dealer,1,1,2,BHK,646.9036553,0,0,"Mihan,Lalitpur",24.690280000000000,78.41889,51.5,12.5612360252427
Dealer,0,0,2,BHK,1507.348323,1,1,"Kalena Agrahara,Bangalore",12.865219,77.59036,120.0,12.561236025
Dealer,0,0,2,BHK,1167.901545,1,1,"Panathur,Bangalore",12.9381,77.7042,93.0,12.5580811290323
Owner,1,0,3,BHK,452.0909205,0,1,"Shastri Nagar,Meerut",28.947165000000000,77.72926700000000,36.0,12.558081125
Builder,0,1,3,BHK,929.1813159,1,0,"Wagholi,Pune",18.5823,73.983,74.0,12.5565042689189
Dealer,0,0,3,BHK,2260.170768,1,1,"Yeshwanthpur,Bangalore",12.96991,77.59796,180.0,12.5565042666667
Dealer,0,0,2,BHK,1130.085384,1,1,"Kharghar,Mumbai",19.038205000000000,73.06612,90.0,12.5565042666667
Dealer,0,0,2,BHK,1130.085384,1,1,"Sector-8 Ulwe,Mumbai",19.216097,72.821721,90.0,12.5565042666667
Dealer,0,1,3,BHK,1380.5220880000000,1,0,"Mihan,Lalitpur",24.690280000000000,78.41889,110.0,12.5502008
Dealer,0,1,3,BHK,1380.5220880000000,1,1,"Yeshwanthpur,Bangalore",12.96991,77.59796,110.0,12.5502008
Dealer,0,0,2,BHK,1380.5220880000000,1,1,"Whitefield,Bangalore",12.9958935,77.761394,110.0,12.5502008
Dealer,0,1,3,BHK,1255.02008,1,1,"NIBM,Pune",18.475864,73.89000900000000,100.0,12.5502008
Owner,0,0,2,BHK,1255.02008,1,1,"Manapakkam,Chennai",13.0133,80.17286,100.0,12.5502008
Dealer,0,1,1,BHK,665.077174,1,1,"Mira Road,Lalitpur",19.283359,72.864964,53.0,12.5486259245283
Dealer,1,1,1,BHK,685.0690088,0,1,"Mira Road East,Lalitpur",19.2836,72.8675,54.6,12.5470514432234
Owner,0,1,3,BHK,2007.276377,1,1,"sector-121 Noida,Noida",28.602325,77.40199400000000,160.0,12.54547735625
Dealer,0,0,2,BHK,1380.002509,1,1,"Richards Town,Bangalore",13.0034,77.6137,110.0,12.5454773545455
Dealer,0,0,1,BHK,690.0012545,1,1,"Taloja Panchanand,Maharashtra",21.56128,74.21238000000000,55.0,12.5454773545455
Dealer,1,1,1,BHK,768.8448514000000,0,1,"Mira Road,Maharashtra",19.283359,72.864964,61.3,12.542330365416
Dealer,0,1,3,BHK,1630.094044,1,1,"Baner,Pune",18.558319,73.77588,130.0,12.5391849538462
Dealer,0,0,3,BHK,1880.1704690000000,1,1,"Baner,Pune",18.558319,73.77588,150.0,12.5344697933333
Owner,0,0,3,BHK,1880.1704690000000,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,150.0,12.5344697933333
Dealer,1,1,2,BHK,1107.769424,0,0,"Bannerghatta Road,Bangalore",12.808137,77.58308000000000,88.4,12.5313283257919
Owner,0,0,2,BHK,1065.029445,1,1,"Sector-99 Noida,Noida",28.543278000000000,77.358896,85.0,12.5297581764706
Owner,0,0,2,BHK,1089.952393,1,1,"Porur,Chennai",13.03478,80.15586,87.0,12.5281884252874
Owner,0,0,2,BHK,1165.121523,1,1,"Sector 7 HSR Layout,Bangalore",12.912302,77.633658,93.0,12.5281884193548
Dealer,0,0,4,BHK,2380.057622,1,1,"Srirampura,Bangalore",12.991537,77.566125,190.0,12.5266190631579
Dealer,0,1,2,BHK,1190.028811,1,1,"Mogappair,Chennai",13.07265,80.176063,95.0,12.5266190631579
Dealer,0,0,2,BHK,1240.1352870000000,1,1,"Sector 35I Kharghar,Lalitpur",24.690280000000000,78.41889,99.0,12.5266190606061
Dealer,0,1,2,BHK,1377.7555110000000,1,1,"NIBM,Pune",18.475864,73.89000900000000,110.0,12.5250501
Dealer,0,0,5,BHK,5635.566688,1,1,"Mundhwa,Pune",18.5348,73.9306,450.0,12.5234815288889
Dealer,1,0,1,BHK,695.0532248,0,1,"Bevarly Park,Lalitpur",24.690280000000000,78.41889,55.5,12.5234815279279
Dealer,0,0,2,BHK,1227.147508,1,1,"Ranjanpada,Maharashtra",18.96,72.82,98.0,12.5219133469388
Dealer,0,0,2,BHK,1089.133701,1,1,"Sector 20 Kamothe,Mumbai",28.5822,77.3293,87.0,12.5187781724138
Dealer,0,1,3,BHK,1251.877817,1,1,"Ghodbunder Road,Maharashtra",18.96,72.82,100.0,12.51877817
Dealer,0,0,3,BHK,1627.4411620000000,1,1,"Amblipura,Bangalore",12.915026,77.668562,130.0,12.5187781692308
Dealer,0,0,3,BHK,1877.581675,1,1,"Ambalipura,Bangalore",12.915026,77.668562,150.0,12.5172111666667
Dealer,0,0,3,BHK,1877.581675,1,1,"Magarpatta,Pune",18.510861,73.926175,150.0,12.5172111666667
Dealer,1,1,1,BHK,378.01977720000000,0,1,"Ranjnoli,Lalitpur",24.690280000000000,78.41889,30.2,12.5172111655629
Dealer,0,1,4,BHK,2753.786456,1,1,"Sector-60 Gurgaon,Gurgaon",28.401971000000000,77.09943300000000,220.0,12.5172111636364
Dealer,0,0,2,BHK,1752.190238,1,1,"Harlur,Bangalore",12.928575,77.58572100000000,140.0,12.5156445571429
Dealer,1,0,3,BHK,2002.503129,0,1,"Swaroop Nagar,Kanpur",26.4725,80.33111,160.0,12.51564455625
Dealer,0,1,3,BHK,2752.752753,1,1,"Talaghattapura,Bangalore",12.8682,77.5321,220.0,12.5125125136364
Dealer,0,0,4,BHK,2377.079945,1,1,"Manyata Tech Park,Bangalore",21.204896000000000,81.18395600000000,190.0,12.5109470789474
Dealer,0,0,3,BHK,1751.532591,1,1,"Whitefield,Bangalore",12.9958935,77.761394,140.0,12.5109470785714
Dealer,0,0,1,BHK,562.9926185000000,1,1,"Shaniwar Peth,Pune",18.52088,73.85151,45.0,12.5109470777778
Owner,0,1,2,BHK,1376.032024,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,110.0,12.5093820363636
Dealer,1,1,3,BHK,1876.4073050000000,0,1,"Hebbal,Bangalore",13.040340000000000,77.591347,150.0,12.5093820333333
Builder,0,0,1,BHK,592.8705441000000,1,0,"Anna Nagar West,Chennai",13.086769,80.191135,47.4,12.5078173860759
Dealer,0,1,4,BHK,1625.406352,1,0,"Mihan,Nagpur",21.15389,79.08306,130.0,12.5031257846154
Dealer,0,0,3,BHK,1625.406352,1,1,"Mahalakshmi Layout,Bangalore",13.009576,77.54656700000000,130.0,12.5031257846154
Dealer,0,0,2,BHK,1099.024756,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,87.9,12.5031257792947
Builder,1,0,2,BHK,948.8686086000000,0,0,"Alwarthirunagar,Chennai",13.09,80.27,75.9,12.5015626956522
Builder,1,0,3,BHK,1086.385798,0,0,"Alwarthirunagar,Chennai",13.09,80.27,86.9,12.5015626927503
Builder,0,1,3,BHK,1500.187523,1,0,"Guindy,Chennai",13.008410000000000,80.21269000000000,120.0,12.5015626916667
Dealer,1,1,3,BHK,1500.187523,0,0,"Kogilu,Bangalore",13.092356,77.61346800000000,120.0,12.5015626916667
Dealer,0,1,5,BHK,4250.0,1,1,"Sector-107 Noida,Noida",28.546788,77.37849400000000,340.0,12.5
Dealer,0,0,5,BHK,3375.0,1,0,"Sector-48 Gurgaon,Gurgaon",28.415742000000000,77.028867,270.0,12.5
Dealer,0,1,4,BHK,2500.0,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,200.0,12.5
Dealer,1,1,4,BHK,2375.0,0,1,"Civil Lines,Jaipur",26.473073,74.641793,190.0,12.5
Dealer,0,0,3,BHK,2375.0,1,1,"Mahadevpura,Bangalore",12.934997000000000,77.61585700000000,190.0,12.5
Owner,0,0,3,BHK,2375.0,1,1,"Seethammadhara,Visakhapatnam",17.741878,83.308875,190.0,12.5
Dealer,0,0,3,BHK,2375.0,1,0,"Sector-67 Gurgaon,Gurgaon",28.378021,77.063066,190.0,12.5
Owner,1,0,3,BHK,2375.0,0,1,"Chinna Waltair,Visakhapatnam",17.788157,83.379896,190.0,12.5
Dealer,0,1,4,BHK,2250.0,1,0,"Kannan Colony,Chennai",13.09,80.27,180.0,12.5
Dealer,0,1,4,BHK,2000.0,1,1,"Thoraipakkam,Chennai",12.946431,80.23938300000000,160.0,12.5
Dealer,0,1,3,BHK,2000.0,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,160.0,12.5
Dealer,0,1,3,BHK,1875.0,1,0,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,150.0,12.5
Dealer,1,1,3,BHK,1750.0,0,0,"Civil Lines,Jaipur",26.473073,74.641793,140.0,12.5
Dealer,1,0,4,BHK,1625.0,0,1,"Picnic Garden,Kolkata",22.54111,88.33778000000000,130.0,12.5
Dealer,0,0,3,BHK,1500.0,1,1,"Baner,Pune",18.558319,73.77588,120.0,12.5
Dealer,0,0,3,BHK,1500.0,1,1,"Pashan,Pune",18.5442,73.7948,120.0,12.5
Dealer,0,0,3,BHK,1500.0,1,1,"Lakshminarayana Pura,Bangalore",12.96991,77.59796,120.0,12.5
Dealer,0,0,3,BHK,1500.0,1,1,"Kharadi,Pune",18.5438,73.9438,120.0,12.5
Dealer,0,0,3,BHK,1500.0,1,1,"NR Colony,Bangalore",13.344287,77.111085,120.0,12.5
Dealer,0,0,3,BHK,1500.0,1,0,"Porur,Chennai",13.03478,80.15586,120.0,12.5
Dealer,1,1,3,BHK,1375.0,0,1,"Baner,Pune",18.558319,73.77588,110.0,12.5
Owner,0,0,3,BHK,1375.0,1,1,"Thiruvanmiyur,Chennai",12.984808000000000,80.260671,110.0,12.5
Owner,0,0,3,BHK,1375.0,1,1,"HSR Layout,Bangalore",12.91,77.64,110.0,12.5
Owner,0,0,2,BHK,1375.0,1,1,"Umra Gam,Surat",21.0,77.0,110.0,12.5
Dealer,0,0,3,BHK,1250.0,1,1,"Anna Nagar West,Chennai",13.086769,80.191135,100.0,12.5
Dealer,0,0,2,BHK,1250.0,1,1,"Mahadevpura,Bangalore",12.934997000000000,77.61585700000000,100.0,12.5
Dealer,0,1,2,BHK,1250.0,1,1,"Chinchwad,Pune",18.627,73.7829,100.0,12.5
Owner,0,0,2,BHK,1250.0,1,1,"Pallavaram,Chennai",12.968,80.1502,100.0,12.5
Dealer,0,0,2,BHK,1250.0,1,1,"Anand Nagar,Maharashtra",18.476532000000000,73.820689,100.0,12.5
Dealer,0,0,2,BHK,1225.0,1,1,"Khandeshwar,Mumbai",19.009356,73.095809,98.0,12.5
Dealer,0,0,2,BHK,1200.0,1,1,"Sector 35I Kharghar,Lalitpur",24.690280000000000,78.41889,96.0,12.5
Dealer,0,0,2,BHK,1150.0,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,92.0,12.5
Dealer,0,0,2,BHK,1150.0,1,1,"Sector-9 Ulwe,Lalitpur",28.716907,77.12469900000000,92.0,12.5
Dealer,0,0,2,BHK,1150.0,1,1,"Wakad,Pune",18.5993,73.7625,92.0,12.5
Dealer,0,0,2,BHK,1150.0,1,1,"Kharghar,Lalitpur",24.690280000000000,78.41889,92.0,12.5
Dealer,0,0,2,BHK,1150.0,1,1,"Kharghar,Maharashtra",19.038205000000000,73.06612,92.0,12.5
Dealer,1,0,2,BHK,1150.0,0,1,"Jodhpur Park,Kolkata",22.506447,88.363636,92.0,12.5
Dealer,1,1,2,BHK,1136.25,0,1,"Mira Road,Lalitpur",19.283359,72.864964,90.9,12.5
Owner,0,0,2,BHK,1100.0,1,1,"Frazer Town/Cleveland Town,Bangalore",12.997946,77.612863,88.0,12.5
Dealer,0,0,2,BHK,1050.0,1,1,"Sector 36 Kharghar,Lalitpur",19.071749,73.080575,84.0,12.5
Dealer,0,0,2,BHK,1050.0,1,1,"Sector-9 Ulwe,Maharashtra",18.973908000000000,73.02510600000000,84.0,12.5
Dealer,1,1,2,BHK,1041.25,0,1,"Mira Road,Lalitpur",19.283359,72.864964,83.3,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"Sector-17 Kalamboli,Lalitpur",30.739541,76.782158,80.0,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"Mdc Sector-4,Panchkula",30.689021,76.860403,80.0,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"Baner Pashan Link Road,Pune",18.542235,73.828136,80.0,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"Bhayander (East),Lalitpur",19.306722,72.86155600000000,80.0,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,80.0,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"Sector-35 Kamothe,Lalitpur",28.469063000000000,77.308984,80.0,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"Mira Road,Maharashtra",19.283359,72.864964,80.0,12.5
Dealer,0,0,2,BHK,1000.0,1,1,"AKASH GANGA WAGHBIL,Mumbai",19.202671,72.985761,80.0,12.5
Dealer,0,1,2,BHK,975.0,1,1,"Owale,Lalitpur",24.690280000000000,78.41889,78.0,12.5
Owner,0,0,2,BHK,950.0,1,1,"Charmwood Village,Faridabad",28.494181,77.290609,76.0,12.5
Dealer,0,0,2,BHK,950.0,1,1,"Mira Road,Lalitpur",19.283359,72.864964,76.0,12.5
Owner,0,0,2,BHK,900.0,1,1,"Katraj,Pune",18.437853,73.865268,72.0,12.5
Owner,0,0,2,BHK,850.0,1,1,"Sector-62 Noida,Noida",28.6221,77.3674,68.0,12.5
Builder,1,0,2,BHK,830.0,0,0,"Valasaravakkam,Chennai",13.04394,80.17251,66.4,12.5
Owner,1,1,2,BHK,750.0,0,1,"Whitefield,Bangalore",12.9958935,77.761394,60.0,12.5
Dealer,1,1,2,BHK,750.0,0,1,"Dombivli (East),Lalitpur",19.2167,73.0833,60.0,12.5
Dealer,0,0,1,BHK,750.0,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,60.0,12.5
Dealer,0,0,1,BHK,750.0,1,1,"Kolshet Road,Mumbai",19.249861,72.96386600000000,60.0,12.5
